LocalTime;T;Po;P;Pa;U;DD
28.08.2020 06:00;21.1;757.7;759.1;0.2;80;Ветер
28.08.2020 03:00;20.6;757.5;758.8;-0.2;78;Ветер
28.08.2020 00:00;22;757.7;759;0.2;79;Ветер
27.08.2020 21:00;22.6;757.5;758.8;0.6;79;Штиль
27.08.2020 18:00;25.6;756.9;758.2;-0.1;65;Ветер
27.08.2020 15:00;26.4;757;758.3;-0.6;64;Ветер
27.08.2020 12:00;26;757.6;758.8;-0.1;70;Ветер
27.08.2020 09:00;25.8;757.7;759;0;65;Ветер
27.08.2020 06:00;21.2;757.7;759.1;0.1;79;Ветер
27.08.2020 03:00;23.2;757.6;758.9;-0.3;77;Ветер
27.08.2020 00:00;24;757.9;759.2;0;82;Ветер
26.08.2020 21:00;24.8;757.9;759.2;0.8;77;Ветер
26.08.2020 18:00;25.6;757.1;758.4;0.2;67;Ветер
26.08.2020 15:00;27.4;756.9;758.2;-0.4;51;Ветер
26.08.2020 12:00;27.4;757.3;758.6;0.5;40;Ветер
26.08.2020 09:00;26.4;756.8;758.1;0.4;46;Ветер
26.08.2020 06:00;19.4;756.4;757.7;0.3;64;Ветер
26.08.2020 03:00;20.6;756.1;757.5;-0.3;64;Ветер
26.08.2020 00:00;20.6;756.4;757.7;0;72;Ветер
25.08.2020 21:00;22.5;756.4;757.6;0.4;72;Штиль
25.08.2020 18:00;26.7;756;757.3;-0.4;62;Ветер
25.08.2020 15:00;28.4;756.4;757.6;-0.9;48;Ветер
25.08.2020 12:00;28.2;757.3;758.5;-0.4;45;Ветер
25.08.2020 09:00;26.3;757.7;759;-0.2;43;Ветер
25.08.2020 06:00;18.4;757.9;759.3;-0.3;88;Ветер
25.08.2020 03:00;19.6;758.2;759.5;0;85;Ветер
25.08.2020 00:00;20.9;758.2;759.6;0;85;Ветер
24.08.2020 21:00;23.2;758.2;759.5;0.2;73;Ветер
24.08.2020 18:00;25.8;758;759.3;-0.2;64;Ветер
24.08.2020 15:00;23.2;758.2;759.5;0.1;73;Ветер
24.08.2020 12:00;26.4;758.1;759.4;0.4;59;Ветер
24.08.2020 09:00;25.1;757.7;759;0.4;44;Ветер
24.08.2020 06:00;17.8;757.3;758.6;0.9;73;Ветер
24.08.2020 03:00;19.4;756.4;757.7;0.4;78;Ветер
24.08.2020 00:00;21;756;757.3;0.2;86;Ветер
23.08.2020 21:00;23.8;755.8;757;0.9;77;Ветер
23.08.2020 18:00;25.4;754.9;756.2;0.1;70;Ветер
23.08.2020 15:00;25.6;754.8;756.1;0.1;69;Ветер
23.08.2020 12:00;25.4;754.7;756;0.1;67;Ветер
23.08.2020 09:00;24.4;754.6;755.8;0.3;56;Ветер
23.08.2020 06:00;18.4;754.3;755.7;0;62;Ветер
23.08.2020 03:00;18.4;754.3;755.7;0.3;62;Ветер
23.08.2020 00:00;20.6;754;755.4;0.1;81;Ветер
22.08.2020 21:00;23.3;753.9;755.2;0.7;80;Ветер
22.08.2020 18:00;25.6;753.2;754.5;-0.8;72;Ветер
22.08.2020 15:00;26.3;754;755.2;0;68;Ветер
22.08.2020 12:00;26.2;754;755.3;-0.3;67;Ветер
22.08.2020 09:00;24.4;754.3;755.5;0.3;66;Ветер
22.08.2020 06:00;20.2;754;755.4;-0.3;75;Ветер
22.08.2020 03:00;20.2;754.3;755.7;-0.2;81;Ветер
22.08.2020 00:00;21;754.5;755.8;-1;85;Ветер
21.08.2020 21:00;23.8;755.5;756.8;0.6;76;Ветер
21.08.2020 18:00;25.8;754.9;756.2;0.4;67;Ветер
21.08.2020 15:00;26.6;754.5;755.8;0.3;64;Ветер
21.08.2020 12:00;26.9;754.2;755.5;0.2;63;Ветер
21.08.2020 09:00;24.6;754;755.4;0;67;Ветер
21.08.2020 06:00;23;754;755.3;0;84;Ветер
21.08.2020 03:00;24.5;754;755.3;0.2;76;Ветер
21.08.2020 00:00;24.3;753.8;755.1;1;76;Ветер
20.08.2020 21:00;25.3;752.8;754;0.4;69;Ветер
20.08.2020 18:00;26.8;752.4;753.7;0.3;70;Ветер
20.08.2020 15:00;28.6;752.1;753.4;-0.6;63;Ветер
20.08.2020 12:00;28.8;752.7;754;0.2;59;Ветер
20.08.2020 09:00;27.4;752.5;753.7;-0.6;54;Ветер
20.08.2020 06:00;20.7;753.1;754.3;-0.3;81;Ветер
20.08.2020 03:00;22;753.4;754.7;-0.6;78;Ветер
20.08.2020 00:00;22.6;754;755.3;0.2;79;Штиль
19.08.2020 21:00;24.4;753.8;755.1;0.6;75;Штиль
19.08.2020 18:00;26.9;753.2;754.5;-0.5;65;Ветер
19.08.2020 15:00;28.4;753.7;754.9;-0.3;60;Ветер
19.08.2020 12:00;27.6;754;755.2;-0.3;61;Ветер
19.08.2020 09:00;26.2;754.3;755.6;0.1;65;Ветер
19.08.2020 06:00;20.4;754.2;755.5;-0.7;77;Ветер
19.08.2020 03:00;21;754.9;756.2;-0.1;82;Ветер
19.08.2020 00:00;21.8;755;756.3;0;81;Ветер
18.08.2020 21:00;24.8;755;756.3;0.5;72;Ветер
18.08.2020 18:00;26.5;754.5;755.8;-0.7;63;Ветер
18.08.2020 15:00;27.4;755.2;756.5;-0.9;62;Ветер
18.08.2020 12:00;27;756.1;757.3;-0.7;62;Ветер
18.08.2020 09:00;26.2;756.8;758.1;-0.2;58;Штиль
18.08.2020 06:00;19.6;757;758.4;-0.6;70;Ветер
18.08.2020 03:00;20.6;757.6;758.9;-0.3;76;Ветер
18.08.2020 00:00;22;757.9;759.1;0.3;75;Ветер
17.08.2020 21:00;24;757.6;758.8;0.3;68;Штиль
17.08.2020 18:00;26.4;757.3;758.6;-0.7;54;Ветер
17.08.2020 15:00;27;758;759.3;-0.2;53;Ветер
17.08.2020 12:00;26.4;758.2;759.5;-0.1;61;Ветер
17.08.2020 09:00;24.2;758.3;759.6;0.9;68;Ветер
17.08.2020 06:00;19.7;757.4;758.8;0.4;65;Ветер
17.08.2020 03:00;20.6;757;758.3;0;65;Ветер
17.08.2020 00:00;21.9;757;758.2;0.5;71;Ветер
16.08.2020 21:00;22.5;756.5;757.8;0.1;73;Ветер
16.08.2020 18:00;25.9;756.4;757.7;-0.6;54;Ветер
16.08.2020 15:00;26.2;757;758.3;-0.3;54;Ветер
16.08.2020 12:00;25.7;757.3;758.6;0;58;Ветер
16.08.2020 09:00;25;757.3;758.5;0;57;Ветер
16.08.2020 06:00;20;757.3;758.7;-0.3;68;Ветер
16.08.2020 03:00;19.8;757.6;758.8;-0.5;74;Ветер
16.08.2020 00:00;19.7;758.1;759.4;-0.2;74;Ветер
15.08.2020 21:00;22;758.3;759.6;0.3;66;Ветер
15.08.2020 18:00;25.6;758;759.3;-0.1;50;Ветер
15.08.2020 15:00;26.2;758.1;759.4;-0.1;50;Ветер
15.08.2020 12:00;26.4;758.2;759.4;0;50;Ветер
15.08.2020 09:00;25;758.2;759.4;0.3;50;Ветер
15.08.2020 06:00;18.4;757.9;759.3;0.3;63;Ветер
15.08.2020 03:00;18.3;757.6;759;0;68;Ветер
15.08.2020 00:00;19.6;757.6;759;0.3;59;Ветер
14.08.2020 21:00;21.4;757.3;758.6;0.4;48;Ветер
14.08.2020 18:00;26;756.9;758.2;0;35;Ветер
14.08.2020 15:00;26.2;756.9;758.2;-0.5;47;Ветер
14.08.2020 12:00;26.2;757.4;758.7;0.1;49;Ветер
14.08.2020 09:00;25.4;757.3;758.5;0;54;Ветер
14.08.2020 06:00;19;757.3;758.7;-0.1;77;Ветер
14.08.2020 03:00;20;757.4;758.8;-0.5;70;Ветер
14.08.2020 00:00;21.1;757.9;759.2;0;72;Ветер
13.08.2020 21:00;23.4;757.9;759.2;0.9;66;Ветер
13.08.2020 18:00;27.5;757;758.3;-0.3;64;Ветер
13.08.2020 15:00;28;757.3;758.6;-0.2;62;Ветер
13.08.2020 12:00;27.4;757.5;758.8;-0.1;66;Ветер
13.08.2020 09:00;26.4;757.6;758.9;0;61;Штиль
13.08.2020 06:00;20.6;757.6;758.9;0;81;Ветер
13.08.2020 03:00;21;757.6;759;-0.1;85;Ветер
13.08.2020 00:00;22.4;757.7;759;0;84;Ветер
12.08.2020 21:00;25;757.7;759;0.4;74;Штиль
12.08.2020 18:00;27;757.3;758.5;-0.3;69;Ветер
12.08.2020 15:00;27.8;757.6;758.8;-0.4;67;Ветер
12.08.2020 12:00;26.5;758;759.3;0.2;71;Ветер
12.08.2020 09:00;26.1;757.8;759.1;0.3;67;Ветер
12.08.2020 06:00;21.3;757.5;758.8;0.4;81;Ветер
12.08.2020 03:00;21.2;757.1;758.5;-0.2;84;Ветер
12.08.2020 00:00;21.5;757.3;758.5;0;87;Ветер
11.08.2020 21:00;22.6;757.3;758.6;0.5;83;Ветер
11.08.2020 18:00;26;756.8;758.1;0.3;70;Ветер
11.08.2020 15:00;26.8;756.5;757.8;0.5;64;Ветер
11.08.2020 12:00;26.6;756;757.3;0.2;62;Ветер
11.08.2020 09:00;23.4;755.8;757.1;1.1;81;Ветер
11.08.2020 06:00;21.7;754.7;756;0.5;94;Ветер
11.08.2020 03:00;24.4;754.2;755.5;0.3;68;Ветер
11.08.2020 00:00;25.6;753.9;755.2;0.8;68;Ветер
10.08.2020 21:00;27.1;753.1;754.4;0.1;80;Ветер
10.08.2020 18:00;28.7;753;754.3;-0.2;73;Ветер
10.08.2020 15:00;29.5;753.2;754.5;-0.2;69;Ветер
10.08.2020 12:00;29;753.4;754.7;0.2;70;Ветер
10.08.2020 09:00;29.6;753.2;754.5;0.1;57;Ветер
10.08.2020 06:00;24.4;753.1;754.4;0.5;72;Ветер
10.08.2020 03:00;25;752.6;753.9;0.1;78;Штиль
10.08.2020 00:00;26;752.5;753.7;1.2;78;Штиль
09.08.2020 21:00;27;751.3;752.5;0.4;86;Ветер
09.08.2020 18:00;29.2;750.9;752.2;-0.5;70;Ветер
09.08.2020 15:00;29;751.4;752.7;-0.4;72;Ветер
09.08.2020 12:00;29.8;751.8;753.1;-0.4;65;Ветер
09.08.2020 09:00;27.4;752.2;753.5;0.5;71;Ветер
09.08.2020 06:00;22.2;751.7;753;0.1;70;Ветер
09.08.2020 03:00;23.6;751.6;752.9;0.1;74;Ветер
09.08.2020 00:00;22.5;751.5;752.8;-0.2;70;Ветер
08.08.2020 21:00;25.4;751.7;753;-0.6;89;Штиль
08.08.2020 18:00;28.2;752.3;753.6;-1.3;83;Ветер
08.08.2020 15:00;29.1;753.6;754.9;-1;80;Ветер
08.08.2020 12:00;29.6;754.6;755.8;-0.5;77;Ветер
08.08.2020 09:00;28.1;755.1;756.4;-0.5;78;Ветер
08.08.2020 06:00;21.6;755.6;756.9;-0.4;80;Ветер
08.08.2020 03:00;22.4;756;757.3;0;81;Ветер
08.08.2020 00:00;22.8;756;757.3;-0.4;90;Ветер
07.08.2020 21:00;25.6;756.4;757.6;-0.3;86;Штиль
07.08.2020 18:00;27.8;756.7;757.9;-0.8;79;Ветер
07.08.2020 15:00;28.5;757.5;758.8;-0.7;78;Ветер
07.08.2020 12:00;28;758.2;759.5;-0.6;75;Ветер
07.08.2020 09:00;28;758.8;760;0.2;69;Штиль
07.08.2020 06:00;22;758.6;759.9;0.4;82;Ветер
07.08.2020 03:00;23.3;758.2;759.4;0.3;84;Ветер
07.08.2020 00:00;24;757.9;759.2;0;85;Ветер
06.08.2020 21:00;26;757.9;759.1;0.4;79;Ветер
06.08.2020 18:00;27.6;757.5;758.8;-0.5;74;Ветер
06.08.2020 15:00;28.2;758;759.3;0.4;66;Ветер
06.08.2020 12:00;27.6;757.6;758.8;0.4;67;Ветер
06.08.2020 09:00;27.2;757.2;758.5;0.6;67;Ветер
06.08.2020 06:00;20.8;756.6;757.9;0.4;77;Ветер
06.08.2020 03:00;21.9;756.2;757.5;0.2;81;Ветер
06.08.2020 00:00;22.9;756;757.3;0.4;83;Ветер
05.08.2020 21:00;24.3;755.6;756.9;0.4;82;Штиль
05.08.2020 18:00;26.9;755.2;756.4;0;74;Ветер
05.08.2020 15:00;27.8;755.2;756.4;-0.2;73;Ветер
05.08.2020 12:00;27.2;755.4;756.7;0.2;73;Ветер
05.08.2020 09:00;27;755.2;756.5;-0.2;67;Ветер
05.08.2020 06:00;21;755.4;756.7;-0.1;63;Ветер
05.08.2020 03:00;21.3;755.5;756.8;0.2;72;Ветер
05.08.2020 00:00;21.9;755.3;756.6;0.1;79;Ветер
04.08.2020 21:00;24.3;755.2;756.5;-0.3;79;Ветер
04.08.2020 18:00;26.4;755.5;756.7;-1;66;Ветер
04.08.2020 15:00;27.5;756.5;757.8;-0.9;59;Ветер
04.08.2020 12:00;26.9;757.4;758.7;-0.4;60;Ветер
04.08.2020 09:00;25.7;757.8;759.1;0;53;Ветер
04.08.2020 06:00;19.6;757.8;759.1;-0.2;67;Ветер
04.08.2020 03:00;19.8;758;759.4;-0.2;74;Ветер
04.08.2020 00:00;20.3;758.2;759.6;-0.1;71;Ветер
03.08.2020 21:00;22.8;758.3;759.6;-0.2;66;Штиль
03.08.2020 18:00;26.4;758.5;759.7;-0.6;48;Ветер
03.08.2020 15:00;26.5;759.1;760.3;-0.3;55;Ветер
03.08.2020 12:00;26.8;759.4;760.7;0.1;57;Ветер
03.08.2020 09:00;25.3;759.3;760.6;0.4;56;Ветер
03.08.2020 06:00;18.6;758.9;760.3;0.5;66;Ветер
03.08.2020 03:00;19.2;758.4;759.7;0.4;68;Ветер
03.08.2020 00:00;20.4;758;759.4;0.8;71;Ветер
02.08.2020 21:00;23.4;757.2;758.5;1.1;63;Ветер
02.08.2020 18:00;27.3;756.1;757.4;0.7;51;Ветер
02.08.2020 15:00;26.6;755.4;756.7;0.3;53;Ветер
02.08.2020 12:00;26.4;755.1;756.4;0.9;54;Ветер
02.08.2020 09:00;25.5;754.2;755.5;0.8;64;Ветер
02.08.2020 06:00;19.2;753.4;754.8;0.3;96;Ветер
02.08.2020 03:00;23;753.1;754.3;-0.3;78;Ветер
02.08.2020 00:00;22.7;753.4;754.6;0.2;80;
01.08.2020 21:00;26;753.2;754.5;0.4;70;Ветер
01.08.2020 18:00;27.9;752.8;754;0;63;Ветер
01.08.2020 15:00;27.2;752.8;754.1;-0.2;75;Ветер
01.08.2020 12:00;28.6;753;754.3;-0.4;69;Ветер
01.08.2020 09:00;27.2;753.4;754.6;0.3;71;Штиль
01.08.2020 06:00;23.4;753.1;754.3;-0.9;84;Ветер
01.08.2020 03:00;23.8;754;755.3;-1.2;86;Штиль
01.08.2020 00:00;23.8;755.2;756.4;-0.3;91;Штиль
31.07.2020 21:00;26;755.5;756.7;-0.2;83;Ветер
31.07.2020 18:00;27.5;755.7;757;-1.1;75;Ветер
31.07.2020 15:00;28.4;756.8;758.1;-1.1;68;Ветер
31.07.2020 12:00;28.3;757.9;759.2;-0.8;70;Ветер
31.07.2020 09:00;27.3;758.7;760;-0.4;65;Ветер
31.07.2020 06:00;22.2;759.1;760.3;-0.1;87;Штиль
31.07.2020 03:00;22.6;759.2;760.5;-0.7;84;Ветер
31.07.2020 00:00;23.4;759.9;761.2;0.4;82;Ветер
30.07.2020 21:00;25.8;759.5;760.8;0.2;75;Ветер
30.07.2020 18:00;27.8;759.3;760.6;-1.2;63;Ветер
30.07.2020 15:00;28.2;760.5;761.8;-0.4;61;Ветер
30.07.2020 12:00;27.4;760.9;762.1;0.3;66;Ветер
30.07.2020 09:00;27.2;760.6;761.9;0.5;59;Ветер
30.07.2020 06:00;21;760.1;761.5;0.2;80;Ветер
30.07.2020 03:00;21.6;759.9;761.2;-0.1;82;Ветер
30.07.2020 00:00;22;760;761.2;0;84;Ветер
29.07.2020 21:00;24.5;760;761.2;0.5;76;Штиль
29.07.2020 18:00;26.5;759.5;760.8;0.1;66;Ветер
29.07.2020 15:00;28.3;759.4;760.7;0.3;59;Ветер
29.07.2020 12:00;28.2;759.1;760.3;0.9;61;Ветер
29.07.2020 09:00;27;758.2;759.4;0.5;64;Ветер
29.07.2020 06:00;20.6;757.7;759.1;0.2;92;Ветер
29.07.2020 03:00;20.2;757.5;758.8;-0.2;93;Штиль
29.07.2020 00:00;21.9;757.7;759;0.2;84;Ветер
28.07.2020 21:00;25.8;757.5;758.8;0.9;64;Ветер
28.07.2020 18:00;26.8;756.6;757.9;-0.1;76;Ветер
28.07.2020 15:00;27;756.7;757.9;0.4;70;Ветер
28.07.2020 12:00;28.8;756.3;757.6;-0.1;71;Ветер
28.07.2020 09:00;27.8;756.4;757.7;0.4;70;Ветер
28.07.2020 06:00;23.8;756;757.3;0;92;Штиль
28.07.2020 03:00;23.1;756;757.3;-0.1;95;Штиль
28.07.2020 00:00;24.3;756.1;757.3;-0.3;91;Штиль
27.07.2020 21:00;26.4;756.4;757.6;0.3;82;Ветер
27.07.2020 18:00;27.6;756.1;757.3;-0.7;73;Ветер
27.07.2020 15:00;29;756.8;758.1;-0.2;70;Ветер
27.07.2020 12:00;28.6;757;758.2;0.3;75;Ветер
27.07.2020 09:00;27.2;756.7;758;0.5;76;Ветер
27.07.2020 06:00;25.8;756.2;757.5;0.3;88;Штиль
27.07.2020 03:00;25.4;755.9;757.2;0;86;Ветер
27.07.2020 00:00;26.4;755.9;757.2;-0.2;83;Ветер
26.07.2020 21:00;27;756.1;757.3;1.2;81;Ветер
26.07.2020 18:00;28.2;754.9;756.2;-0.1;76;Ветер
26.07.2020 15:00;30.1;755;756.3;0.1;65;Ветер
26.07.2020 12:00;30.4;754.9;756.1;0;63;Ветер
26.07.2020 09:00;28;754.9;756.2;-0.1;73;Ветер
26.07.2020 06:00;24.6;755;756.3;0.4;88;Ветер
26.07.2020 03:00;25.5;754.6;755.8;-0.5;86;Ветер
26.07.2020 00:00;25.8;755.1;756.4;0.8;86;Штиль
25.07.2020 21:00;26.6;754.3;755.5;0;81;Ветер
25.07.2020 18:00;28.2;754.3;755.5;-0.6;72;Ветер
25.07.2020 15:00;28.6;754.9;756.1;-0.8;65;Ветер
25.07.2020 12:00;28.2;755.7;757;0;68;Ветер
25.07.2020 09:00;26;755.7;757;0;78;Ветер
25.07.2020 06:00;23.9;755.7;757;0.1;82;Ветер
25.07.2020 03:00;24.1;755.6;756.9;-0.3;88;Ветер
25.07.2020 00:00;24.7;755.9;757.2;0.4;84;Ветер
24.07.2020 21:00;26;755.5;756.8;0.2;79;Штиль
24.07.2020 18:00;27.4;755.3;756.6;-0.8;71;Ветер
24.07.2020 15:00;28;756.1;757.3;-0.2;62;Ветер
24.07.2020 12:00;26.8;756.3;757.6;0.1;71;Ветер
24.07.2020 09:00;25.5;756.2;757.5;0.4;71;Ветер
24.07.2020 06:00;22.3;755.8;757;0;83;Ветер
24.07.2020 03:00;22.4;755.8;757;-0.3;85;Ветер
24.07.2020 00:00;22.8;756.1;757.3;0.3;83;Ветер
23.07.2020 21:00;25.5;755.8;757;-0.1;68;Штиль
23.07.2020 18:00;27.1;755.9;757.2;-1.1;66;Ветер
23.07.2020 15:00;27.7;757;758.3;-0.6;65;Ветер
23.07.2020 12:00;27.4;757.6;758.8;-0.1;64;Ветер
23.07.2020 09:00;26.4;757.7;759;0;68;Ветер
23.07.2020 06:00;22;757.7;759;-0.2;76;Ветер
23.07.2020 03:00;22.2;757.9;759.1;0;83;Ветер
23.07.2020 00:00;23.4;757.9;759.2;0.2;81;Ветер
22.07.2020 21:00;25.3;757.7;759;0.1;71;Штиль
22.07.2020 18:00;26.8;757.6;758.8;-0.3;63;Ветер
22.07.2020 15:00;27.3;757.9;759.2;-0.3;66;Ветер
22.07.2020 12:00;26.9;758.2;759.4;0.1;64;Ветер
22.07.2020 09:00;25.9;758.1;759.4;0.3;70;Ветер
22.07.2020 06:00;21;757.8;759.1;0.2;85;Ветер
22.07.2020 03:00;21.1;757.6;758.9;-0.3;91;Ветер
22.07.2020 00:00;22;757.9;759.1;0.4;91;Штиль
21.07.2020 21:00;24.7;757.5;758.8;0.5;81;Ветер
21.07.2020 18:00;27;757;758.2;0.5;71;Ветер
21.07.2020 15:00;28.2;756.5;757.8;0.4;74;Ветер
21.07.2020 12:00;25.4;756.1;757.4;0.6;88;Ветер
21.07.2020 09:00;26.6;755.5;756.7;0;78;Ветер
21.07.2020 06:00;25.8;755.5;756.7;0;90;Ветер
21.07.2020 03:00;25.4;755.5;756.7;0.1;90;Ветер
21.07.2020 00:00;26.9;755.4;756.7;0.6;87;Ветер
20.07.2020 21:00;27.1;754.8;756.1;1.6;87;Штиль
20.07.2020 18:00;28.9;753.2;754.5;-0.5;79;Ветер
20.07.2020 15:00;29.5;753.7;755;-0.3;77;Ветер
20.07.2020 12:00;29;754;755.3;-0.9;74;Ветер
20.07.2020 09:00;27.4;754.9;756.1;-0.6;77;Ветер
20.07.2020 06:00;23;755.5;756.7;-0.3;91;Штиль
20.07.2020 03:00;23.1;755.8;757.1;-0.6;93;Штиль
20.07.2020 00:00;24.2;756.4;757.7;0.3;90;Штиль
19.07.2020 21:00;26.2;756.1;757.4;0.4;81;Ветер
19.07.2020 18:00;27.5;755.7;757;-0.4;72;Ветер
19.07.2020 15:00;28.2;756.1;757.3;-0.3;74;Ветер
19.07.2020 12:00;28.2;756.4;757.6;-0.1;73;Ветер
19.07.2020 09:00;27.3;756.5;757.8;-0.4;75;Ветер
19.07.2020 06:00;23.1;756.9;758.2;0.2;89;Ветер
19.07.2020 03:00;24;756.7;758;-0.1;88;Штиль
19.07.2020 00:00;23.3;756.8;758.1;1;85;Ветер
18.07.2020 21:00;25.9;755.8;757;0.3;79;Ветер
18.07.2020 18:00;27.4;755.5;756.8;-0.2;69;Ветер
18.07.2020 15:00;27.9;755.7;757;-0.7;64;Ветер
18.07.2020 12:00;27.6;756.4;757.6;0;66;Ветер
18.07.2020 09:00;26.4;756.4;757.7;-0.1;72;Ветер
18.07.2020 06:00;23.7;756.5;757.8;0.1;82;Ветер
18.07.2020 03:00;23.6;756.4;757.6;0.2;83;Ветер
18.07.2020 00:00;23.6;756.2;757.5;0.5;84;Штиль
17.07.2020 21:00;25.4;755.7;757;0.9;76;Ветер
17.07.2020 18:00;26.9;754.8;;0;69;Ветер
17.07.2020 15:00;27.8;754.8;756.1;0;63;Ветер
17.07.2020 12:00;27.4;754.8;756.1;0.2;69;Штиль
17.07.2020 09:00;25.4;754.6;755.8;0.6;73;Штиль
17.07.2020 06:00;22.5;754;755.3;-0.3;82;Ветер
17.07.2020 03:00;21;754.3;755.6;-0.1;88;Штиль
17.07.2020 00:00;21.9;754.4;755.7;0.4;81;Штиль
16.07.2020 21:00;25.4;754;755.3;0;65;Ветер
16.07.2020 18:00;27.4;754;755.3;-1.8;54;Ветер
16.07.2020 15:00;27.8;755.8;757;-1.3;58;Ветер
16.07.2020 12:00;26.6;757.1;758.4;-0.6;67;Ветер
16.07.2020 09:00;26.5;757.7;759;-0.1;57;Ветер
16.07.2020 06:00;21.1;757.8;759.1;-0.1;76;Ветер
16.07.2020 03:00;20;757.9;759.3;-0.4;84;Ветер
16.07.2020 00:00;21;758.3;759.7;-0.1;82;Штиль
15.07.2020 21:00;25;758.4;759.7;0.4;67;Штиль
15.07.2020 18:00;27;758;759.3;-0.5;57;Ветер
15.07.2020 15:00;27;758.5;759.8;-0.6;57;Ветер
15.07.2020 12:00;26.7;759.1;760.3;-0.6;64;Ветер
15.07.2020 09:00;26;759.7;761;-0.1;55;Штиль
15.07.2020 06:00;19.8;759.8;761.2;0.5;85;Ветер
15.07.2020 03:00;19.5;759.3;760.6;0.2;88;Ветер
15.07.2020 00:00;20;759.1;760.5;0.2;87;Ветер
14.07.2020 21:00;22;758.9;760.2;0.8;86;Ветер
14.07.2020 18:00;25.6;758.1;759.4;0.6;75;Ветер
14.07.2020 15:00;27.6;757.5;758.8;0.6;66;Ветер
14.07.2020 12:00;26.4;756.9;758.2;0.5;66;Ветер
14.07.2020 09:00;22.8;756.4;757.6;0.5;76;Ветер
14.07.2020 06:00;20.8;755.9;757.3;1.1;89;Ветер
14.07.2020 03:00;20.5;754.8;756.1;0.2;84;Ветер
14.07.2020 00:00;21;754.6;756;0.5;83;Ветер
13.07.2020 21:00;21.8;754.1;755.4;1.3;83;Ветер
13.07.2020 18:00;21.6;752.8;753.6;-0.2;85;Ветер
13.07.2020 15:00;25.6;753;754.3;0.8;77;Ветер
13.07.2020 12:00;26;752.2;753.5;0.1;74;Ветер
13.07.2020 09:00;25.2;752.1;753.4;0.1;72;Ветер
13.07.2020 06:00;22.8;752;753.3;-0.4;78;Ветер
13.07.2020 03:00;23.5;752.4;753.7;-0.5;74;Ветер
13.07.2020 00:00;24.4;752.9;754.2;-0.2;77;Ветер
12.07.2020 21:00;25.4;753.1;754.4;-0.1;71;Ветер
12.07.2020 18:00;29;753.2;754.5;-0.6;85;Ветер
12.07.2020 15:00;28.6;753.8;755.1;-0.8;71;Ветер
12.07.2020 12:00;28.1;754.6;755.9;-0.3;68;Ветер
12.07.2020 09:00;28;754.9;756.1;-0.5;59;Ветер
12.07.2020 06:00;23.2;755.4;756.7;-0.4;76;Штиль
12.07.2020 03:00;22.2;755.8;757.1;-0.9;87;Штиль
12.07.2020 00:00;23.1;756.7;758;-0.8;85;Штиль
11.07.2020 21:00;26;757.5;758.8;0.2;73;Штиль
11.07.2020 18:00;27.6;757.3;758.5;-0.8;63;Ветер
11.07.2020 15:00;28;758.1;759.4;-0.8;61;Ветер
11.07.2020 12:00;27.9;758.9;760.2;-0.4;65;Ветер
11.07.2020 09:00;27;759.3;760.6;-0.2;66;Ветер
11.07.2020 06:00;22;759.5;760.8;-0.2;74;Ветер
11.07.2020 03:00;23.7;759.7;760.9;-0.3;82;Ветер
11.07.2020 00:00;24.8;760;761.2;0.1;76;Ветер
10.07.2020 21:00;25.8;759.9;761.2;0.7;67;Штиль
10.07.2020 18:00;27;759.2;760.5;-0.4;66;Ветер
10.07.2020 15:00;27.7;759.6;760.9;-0.6;61;Ветер
10.07.2020 12:00;27.3;760.2;761.5;0.3;62;Ветер
10.07.2020 09:00;26.4;759.9;761.2;0.1;72;Ветер
10.07.2020 06:00;21.4;759.8;761.1;0.2;86;Ветер
10.07.2020 03:00;20.8;759.6;760.9;-0.1;91;Ветер
10.07.2020 00:00;21.2;759.7;761;0.2;88;Штиль
09.07.2020 21:00;24.4;759.5;760.8;0.4;70;Ветер
09.07.2020 18:00;26.9;759.1;760.3;-0.3;61;Ветер
09.07.2020 15:00;25.4;759.4;760.7;0.4;79;Ветер
09.07.2020 12:00;27.2;759;760.3;0.7;69;Ветер
09.07.2020 09:00;26.4;758.3;759.6;0.7;60;Ветер
09.07.2020 06:00;21;757.6;758.9;-0.2;78;Ветер
09.07.2020 03:00;20.8;757.8;759.1;0.1;82;Ветер
09.07.2020 00:00;20.1;757.7;759.1;0.4;90;Ветер
08.07.2020 21:00;21;757.3;758.7;1.7;79;Ветер
08.07.2020 18:00;27.1;755.6;756.9;0.7;77;Ветер
08.07.2020 15:00;28.7;754.9;756.1;0.7;60;Ветер
08.07.2020 12:00;25;754.2;755.5;1.5;86;Ветер
08.07.2020 09:00;27.8;752.7;754;1.1;63;Ветер
08.07.2020 06:00;25.2;751.6;752.8;0.2;84;Штиль
08.07.2020 03:00;26.5;751.4;752.7;0.5;80;Ветер
08.07.2020 00:00;26.8;750.9;752.2;0.2;65;Ветер
07.07.2020 21:00;28.2;750.7;751.9;1.4;59;Ветер
07.07.2020 18:00;30.4;749.3;750.6;-0.9;62;Ветер
07.07.2020 15:00;32;750.2;751.5;-0.1;53;Ветер
07.07.2020 12:00;30.4;750.3;751.6;-0.1;65;Ветер
07.07.2020 09:00;30.6;750.4;751.7;0;57;Ветер
07.07.2020 06:00;24.4;750.4;751.6;-0.1;68;Ветер
07.07.2020 03:00;24.2;750.5;751.8;-0.1;68;Ветер
07.07.2020 00:00;27.3;750.6;751.9;0.2;61;Ветер
